n,w,seed,id_error,eval_return_mean,eval_return_std,theta_hat_mass,theta_hat_length,wall_time_s
5,0.2,9,0.5700877125495688,-363.8264344481747,218.55307962552203,1.4700000000000002,1.29,1003.2163310050964
5,0.3,0,1.0218121158021176,-704.8945397660847,246.11604391221115,3.0,1.29,991.7866315841675
5,0.3,1,1.0071742649611337,-620.1444215408187,310.1807736224885,3.0,1.3800000000000001,915.2007145881653
5,0.3,2,0.6201814250685036,-348.5295768988491,258.5907728344153,1.3800000000000001,1.5150000000000001,920.679833650589
5,0.3,3,1.0320004844960102,-736.3773365662585,266.44117415006747,3.0,1.245,981.4521677494049
5,0.3,4,1.0071742649611337,-385.91100402342624,330.60503551721536,3.0,1.3800000000000001,978.547203540802
5,0.3,5,1.0398196959088628,-421.5754160616011,272.1123600423973,3.0,1.7850000000000001,1025.8964767456055
5,0.3,6,0.23690715480964297,-350.8431214325797,270.2355288202205,2.2350000000000003,1.4700000000000002,906.4949142932892
5,0.3,7,1.0303640133467395,-415.87066239533306,301.03188666623333,0.9750000000000001,1.6050000000000002,1176.0316517353058
5,0.3,8,1.0188351191434266,-353.76957943846736,254.3784805886599,3.0,1.6950000000000003,1081.024981021881
5,0.3,9,0.5700877125495688,-413.8106406747447,255.73190081749303,1.4700000000000002,1.29,1003.9508385658264
5,0.5,0,1.0218121158021176,-758.7109730193678,234.55069261897285,3.0,1.29,990.1623132228851
5,0.5,1,1.0071742649611337,-669.7152747038382,305.5439607085803,3.0,1.3800000000000001,814.7872581481934
5,0.5,2,0.6201814250685036,-580.9219191692234,185.07674984433152,1.3800000000000001,1.5150000000000001,818.9277956485748
5,0.5,3,1.0320004844960102,-804.3535612106537,253.41495780937876,3.0,1.245,820.121922492981
5,0.5,4,1.0071742649611337,-764.3184563199505,248.76533576027657,3.0,1.3800000000000001,1046.4195432662964
5,0.5,5,1.0398196959088628,-418.5723883324998,320.93129623222075,3.0,1.7850000000000001,2668.6331214904785
5,0.5,6,0.23690715480964297,-533.6077849747132,323.5091588632093,2.2350000000000003,1.4700000000000002,806.398327589035
5,0.5,7,1.0303640133467395,-668.4210713994787,173.08520302823018,0.9750000000000001,1.6050000000000002,826.4587912559509
5,0.5,8,1.0188351191434266,-468.27447536236923,312.9744073378545,3.0,1.6950000000000003,809.4592859745026
5,0.5,9,0.5700877125495688,-535.7979351330933,321.3054950724003,1.4700000000000002,1.29,825.1973466873169
10,0.0,0,1.002808556006579,-347.68653325935134,276.93635744184854,3.0,1.4250000000000003,862.9841103553772
10,0.0,1,1.0071742649611337,-361.67052000279347,276.1567539558761,3.0,1.3800000000000001,817.7033996582031
10,0.0,2,0.890126395519198,-375.2753514464232,274.2201417368173,1.11,1.5150000000000001,978.4448807239532
10,0.0,3,1.002808556006579,-334.08705571759566,263.64302261917675,3.0,1.4250000000000003,1064.3350811004639
10,0.0,4,0.2617250465660478,-334.8119262346438,264.69977748459365,1.7400000000000002,1.4700000000000002,805.6104123592377
10,0.0,5,1.005497389355139,-336.33765819285975,268.42940829786164,3.0,1.6050000000000002,812.0205764770508
10,0.0,6,0.8455323766716446,-348.8600218884715,265.8263254851627,1.155,1.4700000000000002,830.5851168632507
10,0.0,7,0.8931545219053643,-355.9674169203028,274.22054677774446,1.11,1.4250000000000003,823.7486851215363
10,0.0,8,0.5333854141237834,-313.40342415844697,237.83314442723974,1.4700000000000002,1.5600000000000003,959.2281453609467
10,0.0,9,1.002808556006579,-332.312958842144,228.1464784335617,3.0,1.4250000000000003,891.3560004234314
10,0.1,0,1.002808556006579,-349.1075916831297,279.97761228372565,3.0,1.4250000000000003,968.3134868144989
10,0.1,1,1.0071742649611337,-362.8378515440289,286.9794417071586,3.0,1.3800000000000001,987.0913457870483
10,0.1,2,0.890126395519198,-381.19670668771647,279.50072032078623,1.11,1.5150000000000001,1011.6771867275238
10,0.1,3,1.002808556006579,-334.5162733086625,270.62805013729053,3.0,1.4250000000000003,916.8350446224213
10,0.1,4,0.2617250465660478,-334.5530074101437,265.4219723346136,1.7400000000000002,1.4700000000000002,1114.0908734798431
10,0.1,5,1.005497389355139,-337.3732355374435,270.8429518207363,3.0,1.6050000000000002,1125.0240259170532
10,0.1,6,0.8455323766716446,-349.0842896555831,265.5144941934332,1.155,1.4700000000000002,941.6230313777924
10,0.1,7,0.8931545219053643,-381.5149400758455,263.5305999198516,1.11,1.4250000000000003,805.1086688041687
10,0.1,8,0.5333854141237834,-313.2810682250323,237.9675211497337,1.4700000000000002,1.5600000000000003,1091.479264497757
10,0.1,9,1.002808556006579,-338.2112651379328,227.15065612997728,3.0,1.4250000000000003,807.3161988258362
10,0.2,0,1.002808556006579,-362.26233361207375,287.7952875059851,3.0,1.4250000000000003,904.608407497406
10,0.2,1,1.0071742649611337,-375.70819488277203,294.56513068391575,3.0,1.3800000000000001,815.7280855178833
10,0.2,2,0.890126395519198,-493.762128316465,282.676863784813,1.11,1.5150000000000001,835.5256946086884
